source	target	score	edge type
Aldh2	Wdtc1	0.436978260328818	PPI
Eif3d	Eed	0.436978260328818	PPI
Wdtc1	Bag2	0.436978260328818	PPI
Pgs1	Wdtc1	0.436978260328818	PPI
Lnx1	Rpn1	0.436978260328818	PPI
Cd22	Tlr7	0.436978260328818	PPI
Ddx52	Eed	0.436978260328818	PPI
Gtse1	Foxp3	0.436978260328818	PPI
Psmd7	Wdtc1	0.436978260328818	PPI
Diap1	Clip1	0.436978260328818	PPI
Ckap4	Lnx2	0.436978260328818	PPI
Flot2	Eed	0.436978260328818	PPI
Ap3d1	Hspb2	0.436978260328818	PPI
Nol10	Eed	0.436978260328818	PPI
Nanog	Fbxw4	0.436978260328818	PPI
Cul4a	Cdt1	0.436978260328818	PPI
Nop9	Eed	0.436978260328818	PPI
Derl2	Eed	0.436978260328818	PPI
Rgs14	Myl6	0.436978260328818	PPI
Dok2	Bcr	0.436978260328818	PPI
Nat10	Eed	0.436978260328818	PPI
Abcf3	Eed	0.436978260328818	PPI
Nphp4	Bag2	0.436978260328818	PPI
Clu	Eed	0.436978260328818	PPI
Ap3d1	Eed	0.436978260328818	PPI
Lat	Usp9x	0.436978260328818	PPI
Psmd3	Eed	0.436978260328818	PPI
Tex10	Eed	0.436978260328818	PPI
Rab2a	Rgs14	0.436978260328818	PPI
Rab2a	Eed	0.436978260328818	PPI
Tpm2	Rgs14	0.436978260328818	PPI
Trio	Nav1	0.436978260328818	PPI
Rgs14	Myl9	0.436978260328818	PPI
Trio	Ttc23	0.436978260328818	PPI
Wdtc1	Idh3a	0.436978260328818	PPI
Tia1	Camkv	0.436978260328818	PPI
Btbd3	Ttc23	0.436978260328818	PPI
Fus	Ttc23	0.436978260328818	PPI
Gnl1	Eed	0.436978260328818	PPI
Sgpl1	Eed	0.436978260328818	PPI
Tia1	Ap2b1	0.436978260328818	PPI
Cblb	Psmd1	0.436978260328818	PPI
Stom	Eed	0.436978260328818	PPI
Chd8	Ttc23	0.436978260328818	PPI
Erh	Eed	0.436978260328818	PPI
Ap2a1	Foxp3	0.436978260328818	PPI
Mprip	Rgs14	0.436978260328818	PPI
Ubc	Peli3	0.436978260328818	PPI
Nphp4	Ccar1	0.436978260328818	PPI
Lama2	Hspb2	0.436978260328818	PPI
Wdtc1	Cbr4	0.436978260328818	PPI
Rit1	Rgl3	0.436978260328818	PPI
Crem	Hira	0.436978260328818	PPI
Cmc1	Lnx2	0.436978260328818	PPI
Wdtc1	Rpn2	0.436978260328818	PPI
Jmy	Vapa	0.436978260328818	PPI
Map1b	Elf5	0.436978260328818	PPI
Epor	Rnf41	0.436978260328818	PPI
Rgs14	Hdhd2	0.436978260328818	PPI
Ttc23	Insrr	0.436978260328818	PPI
Cmc1	Eed	0.436978260328818	PPI
Cmc1	Hspb2	0.436978260328818	PPI
Cebpa	Rpn1	0.436978260328818	PPI
Braf	Sgpl1	0.436978260328818	PPI
Trio	Eed	0.436978260328818	PPI
Wdtc1	Rrbp1	0.436978260328818	PPI
Wdtc1	Tram1	0.436978260328818	PPI
Rab10	Dzip1	0.436978260328818	PPI
Bcl7c	Foxp3	0.436978260328818	PPI
Glmn	Eed	0.436978260328818	PPI
Lnx1	Nptn	0.436978260328818	PPI
Nol10	Foxp3	0.436978260328818	PPI
Eif3b	Eed	0.436978260328818	PPI
Tia1	Sept5	0.436978260328818	PPI
Actb	Ttc23	0.436978260328818	PPI
Dpm1	Wdtc1	0.436978260328818	PPI
Snx12	Eed	0.436978260328818	PPI
Eed	Ddx27	0.436978260328818	PPI
Invs	Myo15	0.436978260328818	PPI
Irak1	Rnf41	0.436978260328818	PPI
Eed	Rpn2	0.436978260328818	PPI
Nexn	Eed	0.436978260328818	PPI
Rgs14	Myl6b	0.436978260328818	PPI
Las1l	Foxp3	0.436978260328818	PPI
Gse1	Kdm1a	0.436978260328818	PPI
Ap1b1	Foxp3	0.436978260328818	PPI
Myo1e	Eed	0.436978260328818	PPI
Eed	Plod3	0.436978260328818	PPI
Loxl1	Apmap	0.436978260328818	PPI
Kif11	Ttc23	0.436978260328818	PPI
Tfe3	Ddx18	0.436978260328818	PPI
Pkp1	Ttc23	0.436978260328818	PPI
Map4	Foxp3	0.436978260328818	PPI
Eed	Bzw1	0.436978260328818	PPI
Gvin1	Ttc23	0.436978260328818	PPI
Fkbpl	Wdtc1	0.436978260328818	PPI
Vps11	Eed	0.436978260328818	PPI
Myo1e	Nanog	0.436978260328818	PPI
Ap2m1	Eed	0.436978260328818	PPI
Socs1	Tirap	0.436978260328818	PPI
Mtx2	Hspb2	0.436978260328818	PPI
Eed	Nrk	0.436978260328818	PPI
Vat1	Eed	0.436978260328818	PPI
Myom3	Wdtc1	0.436978260328818	PPI
Il2rb	Ecm1	0.436978260328818	PPI
Rgs14	Lin7a	0.436978260328818	PPI
Kalrn	Grin1	0.436978260328818	PPI
Ep300	Cntn2	0.436978260328818	PPI
Eed	Ap2b1	0.436978260328818	PPI
Eed	Sar1b	0.436978260328818	PPI
Eed	Clip1	0.436978260328818	PPI
Dsg1c	Ttc23	0.436978260328818	PPI
Cebpb	Rnf41	0.436978260328818	PPI
Ap2s1	Eed	0.436978260328818	PPI
Ktn1	Lnx2	0.436978260328818	PPI
Hcn3	Wdtc1	0.436978260328818	PPI
Tln1	Eed	0.436978260328818	PPI
Eed	Plod1	0.436978260328818	PPI
Nyap1	Wasf1	0.436978260328818	PPI
Tnpo3	Eed	0.436978260328818	PPI
Rara	Eif3b	0.436978260328818	PPI
Vat1	Wdtc1	0.436978260328818	PPI
Nom1	Eed	0.436978260328818	PPI
Eed	Tmx2	0.436978260328818	PPI
Dlg3	Lrfn2	0.436978260328818	PPI
Hspb2	Ehd4	0.436978260328818	PPI
Dhx15	Eed	0.436978260328818	PPI
Ostc	Eed	0.436978260328818	PPI
Cd33	Tlr5	0.436978260328818	PPI
Exoc5	Iqcb1	0.436978260328818	PPI
Mtch2	Hspb2	0.436978260328818	PPI
Kif5a	Lnx2	0.436978260328818	PPI
Dsg1b	Ttc23	0.436978260328818	PPI
Eed	Gmfb	0.436978260328818	PPI
Cpsf2	Eed	0.436978260328818	PPI
Rara	Ap2a1	0.436978260328818	PPI
Gfpt1	Eed	0.436978260328818	PPI
Bag2	Eed	0.436978260328818	PPI
Ppig	Foxp3	0.436978260328818	PPI
Foxp3	Copg2	0.436978260328818	PPI
G3bp2	Nanog	0.436978260328818	PPI
Ap1b1	Lnx1	0.436978260328818	PPI
Nr6a1	Mul1	0.436978260328818	PPI
Copz1	Eed	0.436978260328818	PPI
Tpm4	Eed	0.436978260328818	PPI
Socs1	Pcnt	0.436978260328818	PPI
Lmna	Eif3i	0.436978260328818	PPI
Rgs14	Ipo7	0.436978260328818	PPI
Setd7	Riok1	0.436978260328818	PPI
Imp4	Foxp3	0.436978260328818	PPI
Trpv1	Rbmx	0.436978260328818	PPI
Iqce	Ttc23	0.436978260328818	PPI
Pkd2	Cul1	0.436978260328818	PPI
Eed	Plod2	0.436978260328818	PPI
Eed	Vapa	0.436978260328818	PPI
Eed	U2af1	0.436978260328818	PPI
Vdac1	Eed	0.436978260328818	PPI
Eed	Eif3i	0.436978260328818	PPI
Eed	Rab1b	0.436978260328818	PPI
Eed	Arl8b	0.436978260328818	PPI
Eed	Nsa2	0.436978260328818	PPI
Las1l	Eed	0.436978260328818	PPI
Cpsf2	Wdtc1	0.436978260328818	PPI
Mtch2	Eed	0.436978260328818	PPI
Tead2	Mpdz	0.436978260328818	PPI
Chd2	Ttc23	0.436978260328818	PPI
G3bp2	Rgs14	0.436978260328818	PPI
Ap2a2	Eed	0.436978260328818	PPI
Prex2	Gnmt	0.436978260328818	PPI
Ank3	Hook1	0.436978260328818	PPI
Hspb2	Crip2	0.436978260328818	PPI
Hspb2	Mcat	0.436978260328818	PPI
Efnb3	Pard3	0.436978260328818	PPI
Dhx15	Kdm1a	0.436978260328818	PPI
Dhx15	Mavs	0.436978260328818	PPI
Efnb3	Vldlr	0.436978260328818	PPI
Dsg1a	Ttc23	0.436978260328818	PPI
Rgs14	Flii	0.436978260328818	PPI
Las1l	Wdtc1	0.436978260328818	PPI
Eed	Hacd2	0.436978260328818	PPI
Hira	Elf5	0.436978260328818	PPI
Pcnt	Eed	0.436978260328818	PPI
Hmmr	Ezh2	0.436978260328818	PPI
Eed	Exoc2	0.436978260328818	PPI
Eed	Nhp2	0.436978260328818	PPI
Eed	Derl1	0.436978260328818	PPI
Rras2	Eed	0.436978260328818	PPI
Plin4	Hspb2	0.436978260328818	PPI
Fkbp2	Trpv1	0.436978260328818	PPI
Myo1b	Eed	0.436978260328818	PPI
Rara	Ap2b1	0.436978260328818	PPI
Rgs14	Tmod2	0.436978260328818	PPI
Invs	Ahi1	0.436978260328818	PPI
Eed	Ddx24	0.436978260328818	PPI
Foxp3	Bcl7a	0.436978260328818	PPI
Foxp3	Ap2b1	0.436978260328818	PPI
Foxp3	Ddx56	0.436978260328818	PPI
Eed	Wdr46	0.436978260328818	PPI
Rab5c	Wdtc1	0.436978260328818	PPI
Eed	Ddx56	0.436978260328818	PPI
Eed	Tmod3	0.436978260328818	PPI
Eed	Tecr	0.436978260328818	PPI
Ddx18	Cul3	0.436978260328818	PPI
Eed	Ddx50	0.436978260328818	PPI
Ptprq	Actn1	0.436978260328818	PPI
Cd36	Hspb2	0.436978260328818	PPI
Cd33	Tlr1	0.436978260328818	PPI
Eed	Son	0.436978260328818	PPI
Ttc23	Sfpq	0.436978260328818	PPI
Eed	Kif17	0.436978260328818	PPI
Cand2	Iqcb1	0.436978260328818	PPI
Ttc23	Rufy3	0.436978260328818	PPI
Maz	Dcc	0.436978260328818	PPI
Cpt1b	Hspb2	0.436978260328818	PPI
Wdtc1	Hacd2	0.436978260328818	PPI
Itpr1	Ppif	0.436978260328818	PPI
Vps18	Eed	0.436978260328818	PPI
Wdtc1	Rcn3	0.436978260328818	PPI
Pwp2	Foxp3	0.436978260328818	PPI
Wdtc1	Rdh13	0.436978260328818	PPI
Tcam1	Rnf41	0.436978260328818	PPI
Eed	Bpnt1	0.436978260328818	PPI
Rab18	Eed	0.436978260328818	PPI
Ephb3	Huwe1	0.436978260328818	PPI
Disc1	Srr	0.436978260328818	PPI
Traf3	Stk38	0.436978260328818	PPI
Nyap2	Wasf1	0.436978260328818	PPI
Ttc27	Eed	0.436978260328818	PPI
Rab5c	Lmna	0.436978260328818	PPI
Agap2	Grip1	0.436978260328818	PPI
Traip	Tbk1	0.436978260328818	PPI
Wdtc1	Ift57	0.436978260328818	PPI
Agap2	Nlgn3	0.436978260328818	PPI
Ephb3	Elf2	0.436978260328818	PPI
Wdtc1	Tcaf1	0.436978260328818	PPI
Olfm4	Nod1	0.436978260328818	PPI
Ap1m1	Eed	0.436978260328818	PPI
Ubb	Ttc23	0.436978260328818	PPI
P4ha1	Eed	0.436978260328818	PPI
Nphp4	Rcn2	0.436978260328818	PPI
Nid2	Eed	0.436978260328818	PPI
Wdtc1	Dclk1	0.436978260328818	PPI
Pwp2	Eed	0.436978260328818	PPI
Astn1	Keap1	0.436978260328818	PPI
Eed	Lims1	0.436978260328818	PPI
Eed	Acsl4	0.436978260328818	PPI
Wdtc1	Vps18	0.436978260328818	PPI
Wdtc1	Yif1b	0.436978260328818	PPI
Foxp3	Uso1	0.436978260328818	PPI
Wdr1	Sf3b4	0.436978260328818	PPI
Myl6	Eed	0.436978260328818	PPI
Tia1	Cmc1	0.436978260328818	PPI
Lnx2	Numb	0.436978260328818	PPI
Lama5	Eed	0.436978260328818	PPI
Nid1	Eed	0.436978260328818	PPI
Ttc23	Trap1	0.436978260328818	PPI
Lnx2	Rrbp1	0.436978260328818	PPI
Nup93	Eed	0.436978260328818	PPI
Vps39	Eed	0.436978260328818	PPI
Cebpa	Myl6	0.436978260328818	PPI
Cpt2	Hspb2	0.436978260328818	PPI
Wdtc1	Tmod2	0.436978260328818	PPI
Ttc23	Nono	0.436978260328818	PPI
Psme3	Klf2	0.436978260328818	PPI
Ddx18	Eed	0.436978260328818	PPI
Trpv1	Rrbp1	0.436978260328818	PPI
Rab31	Eed	0.436978260328818	PPI
Wdtc1	Tbl2	0.436978260328818	PPI
Eed	Abcf2	0.436978260328818	PPI
Wdtc1	Syt10	0.436978260328818	PPI
Vdac2	Wdtc1	0.436978260328818	PPI
Cd33	Tlr6	0.436978260328818	PPI
Eed	Cubn	0.436978260328818	PPI
Cul7	Eed	0.436978260328818	PPI
Rara	Ap2m1	0.436978260328818	PPI
Scfd1	Eed	0.436978260328818	PPI
Wdr1	Wdr61	0.436978260328818	PPI
Lnx2	Mtmr1	0.436978260328818	PPI
Eed	Cmc2	0.436978260328818	PPI
Trpv1	Actn2	0.436978260328818	PPI
Rab18	Rgs14	0.436978260328818	PPI
Utp6	Eed	0.436978260328818	PPI
Eed	Ap3b1	0.436978260328818	PPI
Eed	Ehd1	0.436978260328818	PPI
Eed	Hyou1	0.436978260328818	PPI
Eed	Agk	0.436978260328818	PPI
Cd33	Tlr3	0.436978260328818	PPI
Tia1	Map6	0.436978260328818	PPI
Nphp4	Nav3	0.436978260328818	PPI
Foxf1	Fancm	0.436978260328818	PPI
Wdr1	Eed	0.436978260328818	PPI
Sun2	Eed	0.436978260328818	PPI
Iqcb1	Rcn2	0.436978260328818	PPI
Nol11	Eed	0.436978260328818	PPI
Wdtc1	Hacd3	0.436978260328818	PPI
Rab5c	Tia1	0.436978260328818	PPI
Rab5c	Eed	0.436978260328818	PPI
Cgnl1	Eed	0.436978260328818	PPI
Vdac2	Eed	0.436978260328818	PPI
Foxp3	Cnn3	0.436978260328818	PPI
Thoc3	Foxp3	0.436978260328818	PPI
Nanog	Psmd6	0.436978260328818	PPI
Dmxl1	Eed	0.436978260328818	PPI
Lnx2	Ndel1	0.436978260328818	PPI
Lnx2	Rpn1	0.436978260328818	PPI
Amy1	Akap8	0.436978260328818	PPI
Eed	Rcl1	0.436978260328818	PPI
Cope	Wdtc1	0.436978260328818	PPI
Vill	Eed	0.436978260328818	PPI
Xirp2	Eed	0.436978260328818	PPI
Egfr	Ttc23	0.436978260328818	PPI
Tanc1	Eed	0.436978260328818	PPI
Ppia	Mavs	0.436978260328818	PPI
Wdtc1	Atad1	0.436978260328818	PPI
Eed	Twf2	0.436978260328818	PPI
Wdtc1	Crlf1	0.436978260328818	PPI
Eed	Eif3m	0.436978260328818	PPI
Kdm1a	Cdc23	0.436978260328818	PPI
Wdr1	Leo1	0.436978260328818	PPI
Mfn1	Mgrn1	0.436978260328818	PPI
Eed	Cpsf3	0.436978260328818	PPI
Wdtc1	Cmc2	0.436978260328818	PPI
Grip1	Kat2b	0.436978260328818	PPI
Sept9	Wdtc1	0.436978260328818	PPI
Vdac3	Eed	0.436978260328818	PPI
Myh4	Wdtc1	0.436978260328818	PPI
Ubr2	Use1	0.436978260328818	PPI
Map1b	Gan	0.427511403356682	PPI
Pi4kb	Dctn5	0.426441086200662	PPI
Hmga2	Eed	0.426441086200662	PPI
Ttc28	Trpm7	0.426441086200662	PPI
Dpep1	Cav3	0.426441086200662	PPI
Uvrag	Nrbf2	0.426441086200662	PPI
Ano1	B9d1	0.426441086200662	PPI
Prdx6	Kcnq1	0.426441086200662	PPI
Zap70	Vwa8	0.426441086200662	PPI
Hmga2	Prr11	0.426441086200662	PPI
Hmga2	Prc1	0.426441086200662	PPI
Ubr1	Trpm7	0.426441086200662	PPI
Lat	Tln1	0.426441086200662	PPI
Nol9	Abcf1	0.426441086200662	PPI
Stip1	Dlg4	0.426441086200662	PPI
Hmga2	Top1	0.426441086200662	PPI
Hmga2	Grwd1	0.426441086200662	PPI
Rybp	Trpm7	0.426441086200662	PPI
Tert	Trpm7	0.426441086200662	PPI
Hmga2	Tradd	0.426441086200662	PPI
Lat	Tap2	0.426441086200662	PPI
Pi4kb	Dctn3	0.426441086200662	PPI
Dhx9	Lmx1b	0.426441086200662	PPI
Hmox1	Xpo7	0.426441086200662	PPI
Srp14	Xpo7	0.426441086200662	PPI
Cd44	Hmga2	0.426441086200662	PPI
Hmga2	Sf3b5	0.426441086200662	PPI
Pygb	Xpo7	0.426441086200662	PPI
Cav3	Ank2	0.426441086200662	PPI
Cbl	Cbx3	0.426441086200662	PPI
Cav3	Ldb3	0.426441086200662	PPI
Hmga2	Osgep	0.426441086200662	PPI
Hmga2	Ska2	0.426441086200662	PPI
Prdx4	Dmd	0.426441086200662	PPI
Sap18	Hmga2	0.426441086200662	PPI
Xirp1	Cav3	0.426441086200662	PPI
Cav3	Prdx5	0.426441086200662	PPI
Irs1	Ran	0.426441086200662	PPI
Irs1	Rab6b	0.426441086200662	PPI
Cav3	Pdk2	0.426441086200662	PPI
Ap3d1	Rab37	0.426441086200662	PPI
Cav3	Pgm5	0.426441086200662	PPI
Umps	Hmga2	0.426441086200662	PPI
Cap1	Dlg4	0.426441086200662	PPI
Lat	Rpn2	0.426441086200662	PPI
Pgam2	Xpo7	0.426441086200662	PPI
Hmga2	Cdc45	0.426441086200662	PPI
Rab6b	Spef2	0.426441086200662	PPI
Degs1	Hmga2	0.426441086200662	PPI
Lat	Sos1	0.426441086200662	PPI
Crym	Dlg4	0.426441086200662	PPI
Pi4kb	Dctn2	0.426441086200662	PPI
Tex10	Rab31	0.426441086200662	PPI
Rfx2	Hmga2	0.426441086200662	PPI
Lat	Cand1	0.426441086200662	PPI
G2e3	Trpm7	0.426441086200662	PPI
Psmd3	Cbl	0.426441086200662	PPI
Emd	Hmga2	0.426441086200662	PPI
Wdtc1	Trpm7	0.426441086200662	PPI
Brca1	Palb2	0.426441086200662	PPI
Hmga2	Ube2s	0.426441086200662	PPI
Hmga2	Ddb1	0.426441086200662	PPI
Cd81	Hmga2	0.426441086200662	PPI
Hmga2	Plk1	0.426441086200662	PPI
Aimp1	Hmga2	0.426441086200662	PPI
Tkt	Cav3	0.426441086200662	PPI
Impa1	Dlg4	0.426441086200662	PPI
Tap2	Abcf1	0.426441086200662	PPI
Hmga2	Bax	0.426441086200662	PPI
Myh11	Kcnq1	0.426441086200662	PPI
Cav3	Ndrg2	0.426441086200662	PPI
Kcnq1	Vdac2	0.426441086200662	PPI
Impa1	B9d1	0.426441086200662	PPI
Fut4	Rab38	0.426441086200662	PPI
Wdr37	Rab38	0.426441086200662	PPI
Tuft1	B9d1	0.426441086200662	PPI
Vamp3	Dlg4	0.426441086200662	PPI
Csf1	Myd88	0.426441086200662	PPI
Kcnq1	Pygb	0.426441086200662	PPI
Epor	Sos1	0.426441086200662	PPI
Hmga2	Nol12	0.426441086200662	PPI
Hmga2	Uba1	0.426441086200662	PPI
Dmd	Dnpep	0.426441086200662	PPI
Ube2n	Dlg4	0.426441086200662	PPI
Lat	Ly9	0.426441086200662	PPI
Bcl2	Hmgb1	0.426441086200662	PPI
Cblb	Lax1	0.426441086200662	PPI
Cav3	Smyd1	0.426441086200662	PPI
Cav3	Rbmx	0.426441086200662	PPI
Brcc3	Hmga2	0.426441086200662	PPI
Hmga2	Dek	0.426441086200662	PPI
Mafg	Hmga2	0.426441086200662	PPI
Hmga2	Derl2	0.426441086200662	PPI
Hmga2	Cpne3	0.426441086200662	PPI
Kcnq1	Asph	0.426441086200662	PPI
Hmga2	Rbm7	0.426441086200662	PPI
Cd44	Rab4b	0.426441086200662	PPI
Hmga2	Plrg1	0.426441086200662	PPI
Cav3	Clu	0.426441086200662	PPI
Stx1b	Dlg4	0.426441086200662	PPI
Ilk	Spin1	0.426441086200662	PPI
Lat	Cmc1	0.426441086200662	PPI
Cemip	B9d1	0.426441086200662	PPI
Cav3	Hhatl	0.426441086200662	PPI
Dctn1	Nudc	0.426441086200662	PPI
Anxa6	Cbl	0.426441086200662	PPI
Hmga2	Lin54	0.426441086200662	PPI
Hmga2	Nfix	0.426441086200662	PPI
Tpm3	B9d1	0.426441086200662	PPI
Hmga2	Nop58	0.426441086200662	PPI
Med27	Kat2a	0.426441086200662	PPI
Hmga2	Thoc7	0.426441086200662	PPI
Gria2	Grn	0.426441086200662	PPI
Pax5	Taf6	0.426441086200662	PPI
Lmx1b	Pde4d	0.426441086200662	PPI
Tex10	Abcf1	0.426441086200662	PPI
Hmga2	Cby1	0.426441086200662	PPI
Gstp1	Dlg4	0.426441086200662	PPI
Lmx1b	Xrcc6	0.426441086200662	PPI
Thoc7	Xpo7	0.426441086200662	PPI
Hmga2	Smc4	0.426441086200662	PPI
Ldha	Abcf1	0.426441086200662	PPI
Hmga2	Aqr	0.426441086200662	PPI
Stag3	Rec8	0.426441086200662	PPI
Hmga2	Aacs	0.426441086200662	PPI
Hmga2	Thoc1	0.426441086200662	PPI
Syvn1	B9d1	0.426441086200662	PPI
Tkt	Rab4a	0.426441086200662	PPI
Lamp1	Apmap	0.426441086200662	PPI
Wdr1	Cav3	0.426441086200662	PPI
Rab3d	Gpc3	0.426441086200662	PPI
Hmga2	Hint1	0.426441086200662	PPI
Eif3e	Kcnq1	0.426441086200662	PPI
Rab3d	Dmxl2	0.426441086200662	PPI
Fas	Kcnq1	0.426441086200662	PPI
Pcbp1	Kcnq1	0.426441086200662	PPI
Hmga2	Taf10	0.426441086200662	PPI
Nf1	Abcf1	0.426441086200662	PPI
Hmga2	Rbmx2	0.426441086200662	PPI
Trpm7	Prc1	0.426441086200662	PPI
Sf3b5	Cdk9	0.426441086200662	PPI
Abcf1	Nasp	0.426441086200662	PPI
Med23	Cdk9	0.426441086200662	PPI
Gstp1	Cav3	0.426441086200662	PPI
Hmga2	Cwc25	0.426441086200662	PPI
Apoe	Grid2	0.426441086200662	PPI
Hmga2	Mta2	0.426441086200662	PPI
Lyz2	Dlg4	0.426441086200662	PPI
Hmga2	Sf3a2	0.426441086200662	PPI
Csf1	Mark2	0.426441086200662	PPI
Csf1	Mknk2	0.426441086200662	PPI
Cdk9	Med21	0.426441086200662	PPI
Cbl	Syk	0.426441086200662	PPI
Cav3	Mgst3	0.426441086200662	PPI
Tex10	Rab38	0.426441086200662	PPI
Lnp	B9d1	0.426441086200662	PPI
Aldoa	Abcf1	0.426441086200662	PPI
Med17	Cdk9	0.426441086200662	PPI
Dlg4	Scrn1	0.426441086200662	PPI
Tgm2	Cav3	0.426441086200662	PPI
Hmga2	Syf2	0.426441086200662	PPI
Rab4a	Asns	0.426441086200662	PPI
Hmga2	Rbm8a	0.426441086200662	PPI
Cav3	Myh14	0.426441086200662	PPI
Hmga2	Nkap	0.426441086200662	PPI
Rab19	Myh9	0.426441086200662	PPI
Cdk9	Med30	0.426441086200662	PPI
Lmx1b	Dmwd	0.426441086200662	PPI
Cbl	Ddx3x	0.426441086200662	PPI
Hmga2	Ltv1	0.426441086200662	PPI
Nod2	Trpm7	0.426441086200662	PPI
Dmd	Kcnq1	0.426441086200662	PPI
Nob1	Rab38	0.426441086200662	PPI
Dtd2	Xpo7	0.426441086200662	PPI
Med6	Cdk9	0.426441086200662	PPI
Thoc5	Xpo7	0.426441086200662	PPI
Cdk9	Med24	0.426441086200662	PPI
Cdo1	Rab38	0.426441086200662	PPI
Hmga2	Nudt5	0.426441086200662	PPI
Hmga2	Dhx36	0.426441086200662	PPI
Hmga2	Papd5	0.426441086200662	PPI
Cav3	Sdhb	0.426441086200662	PPI
Hmga2	Phip	0.426441086200662	PPI
Abca7	B9d1	0.426441086200662	PPI
Hmga2	Pex14	0.426441086200662	PPI
Hmga2	Chtop	0.426441086200662	PPI
Hmga2	Cd2ap	0.426441086200662	PPI
Naca	Xpo7	0.426441086200662	PPI
Cbl	Ddb1	0.426441086200662	PPI
Smyd3	Xpo7	0.426441086200662	PPI
Fat2	Grid2	0.426441086200662	PPI
Lamp1	B9d1	0.426441086200662	PPI
Hmga2	Pebp1	0.426441086200662	PPI
Hmga2	Hdac2	0.426441086200662	PPI
Kat2a	Med20	0.426441086200662	PPI
Cav3	Dctn2	0.426441086200662	PPI
Hmga2	Nup85	0.426441086200662	PPI
Rtn4	Apmap	0.426441086200662	PPI
Pgk1	Cav3	0.426441086200662	PPI
Podn	Xpo7	0.426441086200662	PPI
Irs1	Ung	0.426441086200662	PPI
Cbl	Esyt1	0.426441086200662	PPI
Hmga2	Cenpv	0.426441086200662	PPI
Thoc1	Xpo7	0.426441086200662	PPI
Fmr1	Hmga2	0.426441086200662	PPI
Dlg4	Ncdn	0.426441086200662	PPI
Morc3	Ezh2	0.426441086200662	PPI
Mcm4	Hmga2	0.426441086200662	PPI
Kcnq1	Sdhb	0.426441086200662	PPI
Ccar2	Trpm7	0.426441086200662	PPI
Plin4	Kcnq1	0.426441086200662	PPI
Kcnh2	Plin4	0.426441086200662	PPI
Daxx	Abcf1	0.426441086200662	PPI
Zap70	Nfam1	0.426441086200662	PPI
Stx1a	Lrrk2	0.426441086200662	PPI
Kcnq1	Cmc2	0.426441086200662	PPI
Trpm7	Xrn2	0.426441086200662	PPI
Morc3	Eed	0.426441086200662	PPI
Syt1	Aph1a	0.426441086200662	PPI
Dlg4	Nxph3	0.426441086200662	PPI
Kcnh2	Rtcb	0.426441086200662	PPI
Tcea1	Hmga2	0.426441086200662	PPI
Stat1	Nfe2	0.426441086200662	PPI
Fig4	Rab32	0.426441086200662	PPI
Ddc	Nphp1	0.426441086200662	PPI
Xpo7	Sufu	0.426441086200662	PPI
Ppt1	Grid2	0.426441086200662	PPI
Med16	Cdk9	0.426441086200662	PPI
Ino80	Trpm7	0.426441086200662	PPI
Xpo7	Mx2	0.426441086200662	PPI
Abcf1	Keap1	0.426441086200662	PPI
Kcnq1	Rtcb	0.426441086200662	PPI
Fkbp8	Hmga2	0.426441086200662	PPI
Trpm7	Kifc1	0.426441086200662	PPI
Plin4	Cav3	0.426441086200662	PPI
Stat1	Nf1	0.426441086200662	PPI
Clcc1	Ift27	0.426441086200662	PPI
Dlg4	Msrb2	0.426441086200662	PPI
Rab30	Ap3b1	0.426441086200662	PPI
Trpm7	Mbd2	0.426441086200662	PPI
Dlg4	Tmod2	0.426441086200662	PPI
Abcf1	Gbp2	0.426441086200662	PPI
Clcc1	Rab32	0.426441086200662	PPI
Med4	Kat2a	0.426441086200662	PPI
Itpr3	Abcf1	0.426441086200662	PPI
Nfkb1	Rab4b	0.426441086200662	PPI
Aldoa	Dmd	0.426441086200662	PPI
Cdk9	Med11	0.426441086200662	PPI
Dlg4	Vmac	0.426441086200662	PPI
Yap1	Sgcd	0.426441086200662	PPI
Cdk9	Med31	0.426441086200662	PPI
Trpm7	Rbp2	0.426441086200662	PPI
Actn1	B9d1	0.426441086200662	PPI
Trpm7	Mpp2	0.426441086200662	PPI
C1qbp	Cbl	0.426441086200662	PPI
Cdk9	Med20	0.426441086200662	PPI
Kcnh2	Wfs1	0.426441086200662	PPI
Actn1	Park7	0.426441086200662	PPI
Cdk5	Hmga2	0.426441086200662	PPI
Kcnh2	Arnt	0.426441086200662	PPI
Tbp	Stat1	0.426441086200662	PPI
Xpo7	Asah1	0.426441086200662	PPI
Xpo7	Rbp2	0.426441086200662	PPI
Kcnh2	Nlrx1	0.426441086200662	PPI
Gstm5	Hmga2	0.426441086200662	PPI
Cdk9	Med7	0.426441086200662	PPI
Dlg4	Otub1	0.426441086200662	PPI
Kif23	B9d1	0.426441086200662	PPI
Slfn9	Abcf1	0.426441086200662	PPI
Ryr1	Cdip1	0.417486526728708	PPI
Lrfn1	Dlg1	0.417486526728708	PPI
Wasl	Git2	0.417486526728708	PPI
Pprc1	Gab1	0.417486526728708	PPI
Ryr1	Sp3	0.417486526728708	PPI
Mycn	Mylk	0.417486526728708	PPI
Mpdz	Dll4	0.417486526728708	PPI
Xpot	Ap3b1	0.417486526728708	PPI
Fkbpl	Traf1	0.417486526728708	PPI
Il16	Kcnj4	0.417486526728708	PPI
Wasf2	Gcc2	0.417486526728708	PPI
Traf2	Nup98	0.417486526728708	PPI
